%% Automatically generated initial file with PhysiCell_CreateInitFile executable
0;0;-50.0388;10.2845;-85.183;8.78899;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-34.9198;-30.4065;-85.1668;8.5;-1;-1;-1;-1;-1;-1;0;1;97.2049;-1
0;0;-36.8758;-14.1579;-86.667;9.02096;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-34.7337;4.04027;-84.3544;10.242;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-37.352;17.0357;-87.0658;9.43671;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-38.1732;33.7249;-85.718;8.5;-1;-1;-1;-1;-1;-1;1;1;105.032;-1
0;0;-22.102;-41.7807;-83.9037;9.16923;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-22.0236;-22.2387;-86.7294;8.67262;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-23.4716;-6.97542;-83.4009;9.71969;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-23.9517;8.46596;-85.8828;9.30769;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-23.8267;29.9852;-83.8201;8.95219;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-23.5791;45.1598;-84.2035;9.88439;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-9.51961;-50.3699;-85.7973;9.87713;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-8.38499;-32.0028;-83.7979;9.74996;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-8.76726;-15.2576;-86.3396;10.2047;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-5.44734;3.86893;-86.1003;8.50657;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-6.12492;20.7161;-83.5704;10.0985;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-8.03437;35.7036;-84.1382;9.89837;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;5.96491;-42.9984;-86.941;9.08253;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;6.25228;-24.3237;-84.3535;8.90688;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;6.51103;-5.29879;-84.3903;9.36502;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;8.56161;10.2718;-85.0529;8.5;-1;-1;-1;-1;-1;-1;2;1;126.699;-1
0;0;7.9127;25.9259;-86.5762;9.06389;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;7.97037;46.0233;-83.1449;9.5728;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;20.7728;-46.9123;-83.7086;9.47517;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;22.17;-34.18;-83.3661;9.56907;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;20.171;-15.0889;-84.0051;9.17687;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;22.352;2.53548;-86.3011;8.5;-1;-1;-1;-1;-1;-1;2;1;91.1519;-1
0;0;23.6353;19.1769;-86.1748;9.71835;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;23.6154;34.6385;-86.4172;9.21683;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;35.8642;-22.3471;-85.6251;9.02924;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;37.139;-5.30546;-86.2531;9.17845;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;37.6179;13.0049;-84.9792;9.7193;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;36.181;29.7861;-83.9795;8.5;-1;-1;-1;-1;-1;-1;0;1;99.4119;-1
0;0;49.8672;1.55617;-85.0205;8.54337;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-55.8509;-22.508;-70.9602;9.33326;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-57.8096;-6.44005;-69.8767;9.82381;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-57.2334;9.8999;-71.1084;9.40956;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-55.1652;28.9157;-69.4494;9.88323;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-42.7952;-50.1352;-68.5059;8.5;-1;-1;-1;-1;-1;-1;0;1;74.7582;-1
0;0;-39.9465;-34.4968;-69.799;8.5;-1;-1;-1;-1;-1;-1;0;1;119.782;-1
0;0;-39.0522;-16.6447;-68.3635;9.80079;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-40.0399;1.62511;-72.0713;9.37885;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-39.9779;17.1741;-71.4781;9.18535;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-42.05;38.4798;-70.737;9.04602;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-42.6471;50.6371;-70.4053;9.19971;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-26.575;-56.2543;-68.7299;10.3912;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-25.1988;-42.9013;-69.931;10.4492;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-24.8776;-22.7041;-71.8383;9.4655;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-24.6154;-5.94359;-70.9238;9.22591;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-28.3772;10.506;-68.6968;9.12704;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-26.1044;27.6214;-71.793;9.74407;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-26.4897;43.5155;-71.4182;9.61211;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-24.7698;61.9795;-72.353;9.54125;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-13.5606;-65.4665;-72.7223;10.2768;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-10.969;-49.9877;-68.8987;10.3545;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-9.80025;-34.099;-71.2295;8.5;-1;-1;-1;-1;-1;-1;0;1;13.9798;-1
0;0;-12.5344;-13.3322;-69.0168;10.0231;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-10.1805;-0.29946;-69.0841;10.0243;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;-12.1803;20.4681;-72.7265;9.46792;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-13.6527;38.0387;-70.9242;9.84291;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;-11.957;54.3149;-72.3255;8.5;-1;-1;-1;-1;-1;-1;0;1;133.393;-1
0;0;4.82817;-56.8427;-68.7507;8.7859;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;1.38902;-42.2348;-69.2361;8.50459;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;4.26609;-24.7329;-70.5958;9.89434;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;0.865567;-8.63206;-70.9577;8.84437;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;1.18609;10.6549;-71.9143;9.73122;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;1.49291;27.8196;-68.7631;9.74463;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;3.10183;43.422;-70.6517;9.65234;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;4.49223;60.1894;-71.3891;9.80529;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;19.0225;-64.6686;-72.5452;9.19467;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;19.8132;-48.248;-70.357;8.72911;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;15.7697;-31.4117;-69.5773;9.45664;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;16.9421;-14.5781;-68.664;9.27187;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;18.2018;3.79368;-69.5838;8.69412;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;18.5979;20.8415;-71.0113;8.56677;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;15.7034;37.71;-69.6515;9.74475;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;19.7841;54.7629;-69.5032;8.5;-1;-1;-1;-1;-1;-1;0;1;117.287;-1
0;0;33.9344;-55.5771;-68.4282;8.5;-1;-1;-1;-1;-1;-1;0;1;137.348;-1
0;0;32.0178;-40.836;-72.4605;9.98993;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;30.7846;-24.3653;-70.7037;8.5;-1;-1;-1;-1;-1;-1;0;1;120.976;-1
0;0;32.2545;-7.78383;-69.6409;9.40255;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;30.9103;9.36596;-71.6354;10.3182;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;31.0984;28.5982;-72.2872;10.0774;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;33.5009;46.0974;-69.984;9.63424;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;33.6587;62.1241;-70.0932;8.5;-1;-1;-1;-1;-1;-1;2;1;51.6763;-1
0;0;46.7589;-31.3321;-71.316;10.4404;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;47.3445;-13.3968;-69.2785;8.5235;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;45.2423;2.21859;-70.2078;8.60386;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;47.6098;17.9793;-70.0761;10.1197;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;48.8249;36.1619;-70.7367;9.50391;-1;-1;-1;-1;-1;-1;2;0;0;-1
0;0;47.8029;53.6613;-69.4436;9.82235;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;62.1739;-21.1243;-72.6359;8.8613;-1;-1;-1;-1;-1;-1;1;0;0;-1
0;0;60.6411;-6.54768;-72.0937;8.95159;-1;-1;-1;-1;-1;-1;2;0;0;-1
